participant,age,block,trial,lane,is_multi_lane,time_difference_ms,early_late,points,feedback,error_type,keys_pressed,correct_keys,num_presses
20636304,22,main,337,b,FALSE,266.95,Good,2,Good,,b,b,1
20636304,22,main,338,n,FALSE,298.98,Good,2,Good,,n,n,1
20636304,22,main,339,m,FALSE,362.02,Good,2,Good,,m,m,1
20636304,22,main,340,b,FALSE,315.18,Good,2,Good,,b,b,1
20636304,22,main,341,b,FALSE,330.8,Good,2,Good,,b,b,1
20636304,22,main,342,v,FALSE,330.12,Good,2,Good,,v,v,1
20636304,22,main,343,n,FALSE,233.42,Good,2,Good,,n,n,1
20636304,22,main,344,b,FALSE,233.53,Good,2,Good,,b,b,1
20636304,22,main,345,m,FALSE,609.43,Late,1,Late,,m,m,1
20636304,22,main,346,v,FALSE,333.11,Good,2,Good,,v,v,1
20636304,22,main,347,b,FALSE,261.39,Good,2,Good,,b,b,1
20636304,22,main,348,n,FALSE,313.97,Good,2,Good,,n,n,1
20636304,22,main,349,m,FALSE,331.62,Good,2,Good,,m,m,1
20636304,22,main,350,b,FALSE,316.2,Good,2,Good,,b,b,1
20636304,22,main,351,b,FALSE,263.01,Good,2,Good,,b,b,1
20636304,22,main,352,v,FALSE,314.49,Good,2,Good,,v,v,1
20636304,22,main,353,n,FALSE,300.82,Good,2,Good,,n,n,1
20636304,22,main,354,b,FALSE,246.4,Good,2,Good,,b,b,1
20636304,22,main,355,m,FALSE,364.06,Good,2,Good,,m,m,1
20636304,22,main,356,v,FALSE,283.25,Good,2,Good,,v,v,1
20636304,22,main,357,b,FALSE,314.05,Good,2,Good,,b,b,1
20636304,22,main,358,n,FALSE,347.01,Good,2,Good,,n,n,1
20636304,22,main,359,m,FALSE,349.08,Good,2,Good,,m,m,1
20636304,22,main,360,b,FALSE,279.24,Good,2,Good,,b,b,1
20636304,22,main,361,b,FALSE,360.19,Good,2,Good,,b,b,1
20636304,22,main,362,v,FALSE,247.37,Good,2,Good,,v,v,1
20636304,22,main,363,n,FALSE,532.85,Late,1,Late,,n,n,1
20636304,22,main,364,b,FALSE,296.16,Good,2,Good,,b,b,1
20636304,22,main,365,m,FALSE,349.09,Good,2,Good,,m,m,1
20636304,22,main,366,v,FALSE,331.11,Good,2,Good,,v,v,1
20636304,22,main,367,b,FALSE,0,Miss,-2,Miss!,incorrect_key,v,b,1
20636304,22,main,368,n,FALSE,399.97,Good,2,Good,,n,n,1
20636304,22,main,369,m,FALSE,383.94,Good,2,Good,,m,m,1
20636304,22,main,370,b,FALSE,317.13,Good,2,Good,,b,b,1
20636304,22,main,371,b,FALSE,264.33,Good,2,Good,,b,b,1
20636304,22,main,372,v,FALSE,380.97,Good,2,Good,,v,v,1
20636304,22,main,373,n,FALSE,311.16,Good,2,Good,,n,n,1
20636304,22,main,374,b,FALSE,378.98,Good,2,Good,,b,b,1
20636304,22,main,375,m,FALSE,362.62,Good,2,Good,,m,m,1
20636304,22,main,376,v,FALSE,349.78,Good,2,Good,,v,v,1
20636304,22,main,377,b,FALSE,417.56,Good,2,Good,,b,b,1
20636304,22,main,378,n,FALSE,346.2,Good,2,Good,,n,n,1
20636304,22,main,379,m,FALSE,329.65,Good,2,Good,,m,m,1
20636304,22,main,380,b,FALSE,266.24,Good,2,Good,,b,b,1
20636304,22,main,381,b,FALSE,283.24,Good,2,Good,,b,b,1
20636304,22,main,382,v,FALSE,214.42,Good,2,Good,,v,v,1
20636304,22,main,383,n,FALSE,379.52,Good,2,Good,,n,n,1
20636304,22,main,384,b,FALSE,297.17,Good,2,Good,,b,b,1
20636304,22,main,385,m,FALSE,362.99,Good,2,Good,,m,m,1
20636304,22,main,386,v,FALSE,282.23,Good,2,Good,,v,v,1
20636304,22,main,387,b,FALSE,299.26,Good,2,Good,,b,b,1
20636304,22,main,388,n,FALSE,298.28,Good,2,Good,,n,n,1
20636304,22,main,389,m,FALSE,332.11,Good,2,Good,,m,m,1
20636304,22,main,390,b,FALSE,518.98,Late,1,Late,,b,b,1
20636304,22,main,391,b,FALSE,303.15,Good,2,Good,,b,b,1
20636304,22,main,392,v,FALSE,317.66,Good,2,Good,,v,v,1
20636304,22,main,393,n,FALSE,279.06,Good,2,Good,,n,n,1
20636304,22,main,394,b,FALSE,345.16,Good,2,Good,,b,b,1
20636304,22,main,395,m,FALSE,351.07,Good,2,Good,,m,m,1
20636304,22,main,396,v,FALSE,332.08,Good,2,Good,,v,v,1
20636304,22,main,397,b,FALSE,265.25,Good,2,Good,,b,b,1
20636304,22,main,398,n,FALSE,302.23,Good,2,Good,,n,n,1
20636304,22,main,399,m,FALSE,285.16,Good,2,Good,,m,m,1
20636304,22,main,400,b,FALSE,328.16,Good,2,Good,,b,b,1
20636304,22,main,401,b,FALSE,247.12,Good,2,Good,,b,b,1
20636304,22,main,402,v,FALSE,201.09,Good,2,Good,,v,v,1
20636304,22,main,403,n,FALSE,166.41,Great,3,Great,,n,n,1
20636304,22,main,404,b,FALSE,298.17,Good,2,Good,,b,b,1
20636304,22,main,405,m,FALSE,362.66,Good,2,Good,,m,m,1
20636304,22,main,406,v,FALSE,312.19,Good,2,Good,,v,v,1
20636304,22,main,407,b,FALSE,276.54,Good,2,Good,,b,b,1
20636304,22,main,408,n,FALSE,331.05,Good,2,Good,,n,n,1
20636304,22,main,409,m,FALSE,329.14,Good,2,Good,,m,m,1
20636304,22,main,410,b,FALSE,417.57,Good,2,Good,,b,b,1
20636304,22,main,411,b,FALSE,301.17,Good,2,Good,,b,b,1
20636304,22,main,412,v,FALSE,430.69,Good,2,Good,,v,v,1
20636304,22,main,413,n,FALSE,200.39,Good,2,Good,,n,n,1
20636304,22,main,414,b,FALSE,266.39,Good,2,Good,,b,b,1
20636304,22,main,415,m,FALSE,345.1,Good,2,Good,,m,m,1
20636304,22,main,416,v,FALSE,298.21,Good,2,Good,,v,v,1
